144FD75,FLS FINLAND OY
144FD74,Red Technology Limited
98AAFCD,MCS Micronic Computer Systeme
98AAFC7,Shenzhen Hubsan Technology
08ED02C,Guard RFID Solutions
08ED021,Imperx
1C8776B,Hekatron Vertriebs GmbH
1C8779A,Hangzhou Xiaowen Intelligent
1C87798,ZHEJIANG ITENAL TECHNOLOGY CO.
1C87763,Unjo AB
1C87767,Corporate Systems Engineering
1C87769,Tokyo Drawing Ltd.
8439BE1,Guangzhou Heygears Technology
40A36B8,SFT Co.
40A36B1,TW-TeamWare
40A36B3,Omnitracs
40A36BC,Onion Corporation
40A36BD,FAOD Co.
70886B6,Church & Dwight Co.
70886B8,Cable Matters Inc.
800A806,Beijing Gooagoo Technical
800A802,Sumitomo Wiring Systems
0055DA5,Nanoleaf
0055DA6,OOO DEKATRON
0055DA7,LUCISTECHNOLOGIES（SHANGHAI）
800A800,Golana Technology Co.
CC1BE0A,Matter Labs Pty Ltd
CC1BE01,Beijing Daotongtianxia Co.Ltd.
CC1BE06,IC RealTech
A03E6BE,Nanjing zhanyi software
A03E6B2,Videx Electronics S.p.A.
A03E6B9,Incogniteam Ltd.
B0C5CA8,Astyx GmbH
B0C5CAA,TEM Mobile Limited
DC4427B,Nautilus Infotech CO.
DC44277,EcoGuard AB
C88ED1D,PHOENIX ENGINEERING CORP.
C88ED1A,AP Sensing GmbH
C88ED15,Fibergate.Inc
1C21D1C,Private
C88ED11,German Pipe GmbH
1C21D1D,Liscotech System Co.
1C21D13,Microview Science
1C21D12,Varaani Works Oy
B0C5CA3,abode systems
78C2C02,RONIX incorporated
78C2C00,Shenzhen ELI Technology co.
B437D1D,ZXY Sport Tracking
74F8DB7,Wuhan Tianyu Information
74F8DB2,Shenzhen Ruishi Information
885D90A,Shenzhen Speedrun Technologies
78C2C09,SES
B437D18,eInfochips Limited
B437D14,KOMSIS ELEKTRONIK SISTEMLERI
885D901,ShenZhen Yuyangsheng
885D905,Shenzhen JingHanDa Electronics
2CD1414,Shanghai RW ELE&TEC CO.
2CD1415,ZENIC INC.
90C682A,Beijing Acorn Networks
90C6826,Nanjing Jiexi Technologies Co.
64FB81E,ChengDu KeChuang LongXin
64FB815,Kay Schulze & Karsten Pohle
2C6A6FE,EATON FHF Funke + Huster
90C6821,Shenzhen Photon Broadband
2C6A6F4,TINYCO
2C6A6F5,SHEN ZHEN SIS SCIENCE
1CCAE36,TOKAI RIKA CO.
1CCAE37,Bird Home Automation GmbH
80E4DAB,Nanjing LILO Technology Co.
80E4DAD,Dalian Roiland Technology Co.
80E4DA6,BroadMedia Co.
2CD141E,CITA SMART SOLUTIONS LTD
549A118,Tite
549A117,Niveo International BV
807B85D,Kaynes Technology India Pvt
807B858,IDair
807B854,Quantel USA
9802D8A,HySecurity
F802786,Witium Co.
0CEFAFD,CJSC «Svyaz Engineering»
0CEFAFC,GainStrong Industry Co.
3C39E71,BEWATEC Kommunikationstechnik
1007239,Wireless input technology Inc.
3C39E70,Hannstar Display Corp
1007238,Ion Professional Solutions
1007237,nanoTech Co.
D02212E,u::Lux GmbH
A44F298,Innovations in Optics
A44F294,DGC Access AB
9802D83,Grammer EiA Electronics nv
A0BB3E9,Sandal Plc
A0BB3E5,ManTech International
3C39E7A,iiM AG
3C39E7B,chipsguide technology Co.
3C39E77,Sensor to Image GmbH
3C39E78,Martem AS
0CEFAF2,LUMEL S.A.
0CEFAF3,Engineering Center
A44F29D,HALLIBURTON
28FD804,Digital Signal Corp
2C265FB,Rexgen Inc.
2C265F6,Appostar Technology Co. Ltd
2C265F2,Jiangsu JARI Technology Group
2C265F1,Griessbach
F80278A,Luxul Technology Inc
28FD80E,T-Radio AS
74E14A7,APM Technologies (DongGuan)
74E14A2,KLIMAT SOLEC Sp. z o.o.
E4956EE,Tacom Projetos Bilhetagem
D022121,AIM
E81863E,Acopian Technical Company
E4956E0,SMC Networks
BC6641C,Shenzhen Crave Communication
BC66417,VSN Mobil
BC66418,Shenzhen Yaguang communication
D022125,Shanghai Routech Co.
B8D8121,VOTEM
74E14AB,Loctek Visual Technology Corp.
E4956E9,eZeLink LLC
E4956E3,Shanghai DGE Co.
E818636,ARTECH SOLUTION CO.
E818631,clabsys
B8D812C,Yuwei Info&Tech Development
B8D8125,XIAMEN XINDECO LTD.
BC66412,Process-Electronic Sp. z o.o.
58FCDBE,Applied Device Technologies
58FCDBB,SWARCO TRAFFIC SYSTEMS GMBH
58FCDBA,Xmodus Systems GmbH
58FCDB1,Certis Technology
58FCDB4,Inforce Computing Inc.
58FCDB0,Spang Power Electronics
141FBAC,Swiss Electronic Co.
F40E111,BEIJING DONGJIN AERO-TECH CO.
141FBAD,AJIS(DALIAN)co.
141FBA9,Black Moth Technologies
141FBA8,Shenzhen CATIC Information
141FBA3,Private
141FBA2,Deutsche Energieversorgung
D07650B,PelKorea
D076506,Picobrew LLC
7C70BCD,mk-messtechnik GmbH
7C70BC8,Mennekes Elektrotechnik
BC34000,Redvision CCTV
A43BFAB,ALSTOM Strongwish Co.
B01F810,Dalian GigaTec Electronics Co.
F40E11A,Kodpro Ltd.
F40E116,Alpha Design Technologies Pvt
A43BFA8,Alpwise
D076502,Happo Solutions Oy
7419F8B,IDEXX Laboratories
B01F819,CIDE Interactive
B01F814,SHENZHEN YIFANG DIGITAL
7C70BC1,XD-GE Automation CO.
BC3400C,Parlay Labs dba Highfive
BC34008,MATICA TECHNOLOGIES AG
7419F86,Baudisch Electronic GmbH
7419F82,Symtop Instrument Co.
1C88793,Shenzhen Xiaoxi Technology Co.
1C8879A,ITW-FEG
1C8776E,Artis GmbH
1C88790,Newps co.
1C87745,Xiaoxinge Electronic
1C87748,Surtec Industries
1C8879E,Orion Labs inc
78CA83A,Eksagate Elektronik
78CA83B,Zhejiang Science Electronic
78CA835,Huatune Technology Co.
38B8EB0,Bumjin C&L Co.
38B8EB5,Dojo-Labs Ltd
38B8EB1,1.A Connect GmbH
38B8EBA,SECAD SA
38B8EB7,Private
38FDFE6,Inspero Inc
38FDFE2,B.U.G.SST
5CF2869,Shenzhen VST Automotive
7C477C7,BlueSmart Technology
7C477CC,annapurnalabs
986D356,Vitronic Dr.-Ing. Stein
7C477C8,Shenzhen Eunicum Electric Co.
986D35B,INTECH
986D352,SHENZHEN FISE TECHNOLOGY
50FF990,Simicon
50FF991,Coyote Sytem
50FF999,Sea Eagle Optoelectronic
E0B6F58,Yuneec
E0B6F52,Shanghai- British Information
E0B6F56,POMCube Inc.
2C265FC,AATON DIGITAL
6891D05,NIPK Electron Co.
6891D07,Omniimpex GmbH
6891D08,solvimus GmbH
6891D06,femrice
C47C8DC,INOTEC Sicherheitstechnik GmbH
C47C8D0,ATI
C47C8DD,Anhui GuangXing Linked-Video
C47C8DE,Labor Strauss
CCD31E8,inoage GmbH
CCD31EA,Haishu Technology LIMITED
CCD31ED,CUJO LLC
D0D94FA,Shenzhen FDC Electuonic Co.
D0D94FD,DUKSANMECASYS CO.
D0D94F1,mycable GmbH
D0D94F3,Beijing Yiwangxuntong
D0D94F8,Apption Labs Limited
D0D94F6,Hyundai Autohow
8C192D0,Noritsu Precision Co.
7C477CA,Dspread Technology (Beijing)
1C87760,Dspread Technology (Beijing)
F0ACD70,Guilin glsun Science and Tech
F0ACD7E,Fiziico Co.
58E8760,Private
58E8761,Beijing Perabytes IS
C0D3914,Vernier Software & Technology
C0D3919,xxter bv
C0D391E,SAMSARA NETWORKS INC
84E0F4D,Logos01 Srl
70F8E7E,CUAV
70F8E73,Dr. Simon Consulting GmbH
F81D783,SHANGHAI SUN TELECOMMUNICATION
383A210,R3C Information Co.，Ltd.
383A213,Shanghai Greatwall Safety
AC64DD7,Wittmann Kunststoffgeräte GmbH
4CE1734,Huizhou Dehong Technology Co.
4CE173A,jvi
1CC0E19,Ospicon Company Limited
4865EE2,CaptionCall
4865EEE,CNU
4865EED,Winn Technology Co.
244E7BC,CHUNGHSIN TECHNOLOGY GROUP CO.
7CCBE29,Hangzhou Haohaokaiche
7CCBE2C,mirakonta s.l.
7CCBE23,Astrum Technologies CC
244E7BD,Private
500B91D,Shenzhen Lucky Sonics Co .
7CCBE2E,Aplex Technology Inc.
A4580F2,BLOKS. GmbH
40ED986,Shanghai Broadwan
8C192D5,ELCO(TIANJIN)ELECTRONICS CO.
8C192DA,TeleAlarm SA
A03E6BF,Private
58FCDBF,Private
283638C,Swisson AG
E4956EF,Private
74F8DBF,Private
BC6641F,Private
74E14AF,Private
B8D812F,Private
2C265FF,Private
2C6A6FF,Private
64FB81F,Private
28FD80F,Private
A0BB3EF,Private
2CD141F,Private
2836388,Havells India Limited
84E0F44,PetroInTrade
84E0F43,ASL Intercom B.V.
1C88798,Toshiba Toko Meter Systems Co.
70F8E7C,Fixstars Corporation
F81D78D,Tofino
F81D787,WUHAN GUIDE INFRARED CO.
F81D789,Ophrys Systèmes
383A21D,Colooc AB
AC64DD9,Micro Connect Pty Ltd
AC64DD3,infypower Co.
4865EE8,SmartDisplayer Technology Co.
244E7B4,Leshi Internet Information
244E7B6,Owasys Advanced Wireless
244E7BE,WithWin Technology ShenZhen
244E7B5,Jiangsu Xuanbo Electronic
7CCBE25,DTECH Labs
7CCBE27,Hangzhou Kaicom Communication
A4580F8,AIR LIQUIDE MEDICAL SYSTEMS
40ED98C,BloomSky
40ED98E,BORDA TECHNOLOGY
34049E6,Life Interface Co.
34049E1,Connected IO Inc.
34049EB,Eginity
34049E5,Seeiner Technology Co.
34049EC,Private
50A4D09,OEM PRODUCTION INC.
50A4D00,TRAXENS
50A4D02,Seneco A/S
8CC8F42,Dark Horse Connect LLC
8CC8F4B,PTYPE Co.
8CC8F45,Beijing KXWELL Technology CO.
8CC8F43,TOHO DENKI IND.CO.
40F385A,Creanord
40F3857,PALAZZETTI LELIO SPA
1CA0D34,NPO TELECOM JSC
1CA0D30,OOO Tekhnotronika
1CA0D3C,LYT inc.
1CA0D39,Cirque Audio Technology Co.
1CA0D31,Jabil circuit italia srl
A41163B,Moog Music Inc.
A41163D,SHENZHEN ZHISHI TECHNOLOGY CO.
A411632,Allgo Tech. (Beijing) Co.
144FD7C,D&S Cable Industries (HK)
144FD7B,Arkus-ST Ltd
98AAFCA,SENKO Co.
98AAFC6,Mekotronics Co.
08ED029,Savox Communications
1C87740,Philips Personal Health
1C87761,EBS Sp. z o.o.
1C8779D,Shenzhen Innovaconn Systems
1C87766,philandro Software GmbH
8439BE0,HINO ENGINEERING
40A36BB,Amobile Intelligent Corp.
8439BE6,Shenzhen IP3 Century
8439BEB,Shenzhen Horn Audio Co.
40A36B7,Pella Corporation
40A36B2,TOPROOTTechnology Corp. Ltd.
40A36B9,PH Technical Labs
70886B2,CVnet
70886B1,Bitfinder Inc
0055DAC,Donguan WideLink Communication
0055DAD,Arrow Electronics
0055DAA,Speechlab
0055DAB,Interaxon Inc
0055DA2,Beijing Connected Information
0055DA0,Shinko Technos co.
0055DA1,KoolPOS Inc.
A03E6B7,SinoGrid Software Systems Inc.
C88ED17,Ube
A03E6BC,Qunar.com
A03E6B4,Shenzhen Nufilo Inc.
B0C5CAD,Private
C88ED13,Linx Technologies
1C21D19,Dynojet Research
1C21D1A,LG CNS
1C21D18,Reliatronics Inc.
1C21D15,B-Scada Inc.
1C21D10,Toyo System CO.
CC1BE0C,Guangzhou Southelectric Power
CC1BE08,MDT technologies GmbH
DC44279,Neusoft Corporation
DC44275,Century Audio
DC44271,Tesla Motors
78C2C0C,Shanghai Hanyi Technologies Co
B0C5CA0,EM-Tech
74F8DBD,Simon Electric (China) Co.
74F8DB9,Avantree Corporation
74F8DB5,Provision-ISR
74F8DB1,GHL Advanced Technology
B437D1A,Axiomatic Technologies
B0C5CA5,SYSTOVI
549A11E,Beijing HTSmartech Co.
549A114,eTauro LLC
807B85A,Interplan Co.
90C6824,Neone
2C6A6F7,SM DSP CO.
80E4DA5,CAVALRY STORAGE INC
80E4DA1,Guangzhou Pinzhong Electronic
2CD141C,PIN SHANG LED Co.
2CD141A,Fiberroad Technology Co.
2CD141B,Resus Industries
1CCAE33,Shenzhen Smart Device
1CCAE34,Sunray Medical Apparatus Co.
80E4DA9,Elcus
64FB813,MOBILUS Inc.
1CCAE39,SHIN-YOSHA CORPORATION
2CD1417,XiaMen 35.com Technology Co
2CD1412,IntelliLUM
2CD1411,Ezee Systems Limited
90C682C,Li Seng Technology Ltd.
64FB818,NPG Technology S.A.
885D907,Schmidt & Co.
885D903,CPAC Systems
807B852,Phoenix Co.
0CEFAF7,Syntrans AB
A44F29E,Neotech Systems Pvt. Ltd.
2C265F9,Brüel & Kjaer Vibro GmbH
2C265F4,GTA Electronics Co.
F80278C,Technology Research
F802789,Beijing Redcdn Technology
A44F29A,HTD
A44F292,LUCEOR
F802784,CLARUS Korea Co.
F802780,Digatron Power Electronics
0CEFAFA,chengdu joyotime Technology
9802D85,EBI Ltd.
9802D80,Stoerk-Tronic
A0BB3EC,Ewig Industries Macao
A0BB3E6,Xiamen Kehua Hengsheng Co.
2C6A6F3,Cloudproject Generation Srl
9802D8D,Promicon Elektronik
9802D89,Navroom Beijing
A0BB3E1,IVision Electronics Co.
28FD80A,Apollo Digital (Taiwan) Ltd.
28FD806,Vigil Monitoring
3C39E75,Attrackting AG
3C39E74,University of British Columbia
28FD807,University of York
28FD800,Millcode
2C265FE,Hysentel Technology Co.
B8D8128,Visual Productions BV
B8D8122,IPM Sales and service Co.
74E14AD,Knog Pty Ltd
74E14A9,Kanto Aircraft Instrument Co.
BC66414,ARGUS-SPECTRUM
58FCDBD,XIAMEN LEELEN TECHNOLOGY CO.
58FCDB8,Shanghai Qianjin Electronic
1007231,Beijing Assem Technology Co.
D02212B,Schleifenbauer Holding BV
D022128,Shenzhen SIC Technology. Co.
100723B,Fujian Quanzhou Dong Ang
1007235,BEIJING SOOALL INFORMATION
1007232,Diginet Control Systems Pty
E4956E6,SHENZHEN JOYETECH ELECTRONICS
B8D812B,Docobo Limited
BC6641A,EBlink
E81863B,Protek Electronics Group Co.
74E14A5,UTU Oy
74E14A0,Altenburger Electronic GmbH
F40E11C,NIHON MEGA LOGIC CO.
F40E118,Zeepro Inc.
F40E114,Dayang Technology Development
141FBAB,Newings Communication CO.
141FBA5,Inttelix Brasil Tecnologia e
A43BFAC,SHANGHAI XIETONG TECHNOLOGY
A43BFA4,Maxon Australia
141FBA1,GloQuad
7C70BC7,Nomad Digital Ltd.
7C70BCB,Tohan　Engineering　Co
A43BFA0,Chengdu Territory Technology
D07650D,tecnotron elekronik gmbh
D076508,Accumulate AB
D076504,Private
58FCDB3,Custom Biogenic Systems
B01F81B,Rademacher Geraete-Elektronik
BC34005,NDSL
BC34003,Altronix Corporation
B01F817,Aether Services
B01F813,Sound United
7C70BC3,FLEXIM GmbH
7419F89,Princip a.s.
7419F85,Starcor Beijing Co.
D076500,CentrAlert
7419F8D,Ansjer Electronics Co.
7419F81,Trend-tech Technology Co.
1C8774D,CLABER SPA
1C87746,Schawbel Technologies LLC
1C8774A,Nebbiolo Technologies
78CA830,DAINCUBE
38B8EB4,UMLOGICS
38B8EB9,NHS Sistemas de Energia
38FDFEA,Management Service Corporation
38FDFEB,Swedish Adrenaline AB
38FDFE4,New Telecom Solutions LLC
5CF2860,Hangzhou Signwei Electronics
5CF2863,beijing your wonderful control
5CF2865,EUROIMMUN Medizinische
5CF2861,iSon Tech
7C477C6,Zerosystem LTD.Co
7C477CD,Speedifi Inc
986D359,Private
986D353,DH Mechatronic AG
986D355,PDAHL
E0B6F59,Motiveprime Consumer
E0B6F51,START TODAY CO.
6891D09,QUANTEX
6891D0D,Fuzhou x-speed information
6891D03,Ambitio LLC
6891D0E,Outstanding Technology Co.
D0D94FC,ARROWAVE TECHNOLOGIES LIMITED
F0ACD7A,Groupeer Technologies
F0ACD74,Sercomm Corporation.
58E876B,annapurnalabs
58E876A,SHENZHEN DIGISSIN TECHNOLOGY
58E8762,Coala Life AB
C0D3917,ALNETz Co.
C0D3918,XENA SECURITY LIMITED
C0D391C,Zhinengguo technology company
84E0F42,Hangzhou Uni-Ubi Co.
84E0F46,Liaoning IK'SONYA Science
383A216,Shenzhen Smart-core Technology
4CE1735,NewVastek
AC64DD6,Kpnetworks Ltd.
1CC0E18,LX Corporation Pty Ltd
4865EEA,Shenzhen Inpor cloud Computing
244E7B8,Cyber1st
7CCBE2A,Shanghai Institute of Applied
7CCBE21,CeoTronics AG
A44F29F,Private
A4580F9,Ksenia Security srl
A4580FC,Homebeaver
A4580F6,Astro
40ED984,Kendrion Kuhnke Automation
40ED987,Vaisala Oyj
2836387,Innovative Technology Ltd
800A80F,Private
B437D1F,Private
0CEFAFF,Private
78C2C0F,Private
141FBAF,Private
549A11F,Private
807B85F,Private
2836386,Georg Neumann GmbH
8C192D8,Shenzhen Cylan Technology Co.
8C192D2,DataRemote Inc.
D0D94FE,APPOTRONICS CO.
8C192D6,smartHome Partner GmbH
8C192DB,Abside Networks
70F8E7D,System-on-Chip engineering
70F8E78,Eclipse Security
70F8E75,Beijing Eehuu Technology Co.
70F8E7B,Photonfocus AG
F81D782,Xperio Labs Limited
0CEFAF0,Kenmore
78C2C06,SICHUAN TIANYI COMHEART
4CE1732,Lenovo Data Center Group
4CE1738,Nanjing Tongke Technology
1CC0E1D,NewLand Communication Tech
1CC0E16,Monument Labs
1CC0E1C,Nitto Seiko
100723C,Shenzhen Xinfa Electronic Co.
7CCBE20,Heyuan Yongyida Technology
7CCBE22,1000eyes GmbH
500B918,Panasonic Enterprise Solutions
500B910,Igor
500B916,Security Alarms & Co. S.A.
500B91E,Shenzhen zhong ju Fiber
40ED98D,Hangzhou GANX Technology Co.
40ED988,GUANGZHOU AURIC INTELLIGENT
34049E8,Eclipse Information
34049E7,Pebble Technology
50A4D04,Raven Industries Inc.
50A4D0D,Axel Technology
50A4D0C,Beijing YangLian Networks
50A4D0E,Sagetech Corporation
50A4D0B,ZHENG DIAN ELECTRONICS LIMITED
8CC8F4D,Beijing Xinxunxintong
8CC8F47,Private
8CC8F44,ITECH Electronic Co.
40F3852,Beijing Zongheng
40F3853,IntelliDesign Pty Ltd
40F3851,Johnson Matthey
40F385C,Clixxo Broadband Private
40F385E,BBB Inc.
1CA0D36,Intertecno SRL NISUTA
A411636,Beijing XiaoRui Technology Co.
A411633,Pax
A41163C,Viloc
A41163E,tinylogics
144FD78,NPort Networks Inc.
144FD76,i-SENS
144FD71,Zehnder Group AG
144FD7E,Edan Instruments
98AAFC5,SPM Instrument AB
98AAFC2,Shenzhen UniStrong Science
38FDFE9,OOO Group of Industrial
98AAFC4,RPE RADICO
98AAFC3,Nexus Electrical(Jiaxing)
98AAFCB,Resonant Systems Inc.
08ED025,Vigitron Inc.
08ED02D,Origami Energy Ltd
08ED020,D2SLink Systems
